id,title,sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,raw_address,street_name,street_number,floor,is_floor_under,neighborhood_id,operation,rent_price,buy_price,buy_price_by_area,house_type_id,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_storage_room,is_accessible,has_green_zones,energy_certificate,has_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,full_address,latitude,longitude,subtitle
21742,"Piso en venta en calle de Godella, 64",64.0,60.0,2,1.0,"Calle de Godella, 64",Calle de Godella,64,3,False,Neighborhood 135: San Cristóbal (1308.89 €/m2) - District 21: Villaverde,sale,471,85000,1328,HouseType 1: Pisos,False,False,1960.0,,,True,False,True,False,False,False,False,False,False,D,False,,,False,True,False,False,"64 Calle de Godella, Madrid, Spain",40.3423454,-3.6872259,"San Cristóbal, Madrid"
21741,Piso en venta en calle de la del Manojo de Rosas,70.0,,3,1.0,Calle de la del Manojo de Rosas,Calle de la del Manojo de Rosas,,4,False,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,sale,666,129900,1856,HouseType 1: Pisos,True,False,,,,False,True,True,False,False,True,False,False,False,en trámite,False,,,,,,,"Calle de la del Manojo de Rosas, Madrid, Spain",40.3545596,-3.6988111,"Los Ángeles, Madrid"
21740,"Piso en venta en calle del Talco, 68",94.0,54.0,2,2.0,"Calle del Talco, 68",Calle del Talco,68,1,False,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,722,144247,1535,HouseType 1: Pisos,False,False,,False,True,False,True,True,False,False,False,True,False,False,no indicado,False,,,,,,,"68 Calle del Talco, Madrid, Spain",40.3446298,-3.7151909,"San Andrés, Madrid"
21739,Piso en venta en calle Pedro Jiménez,64.0,,2,1.0,Calle Pedro Jiménez,Calle Pedro Jiménez,,Bajo,True,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,583,109900,1717,HouseType 1: Pisos,False,False,1955.0,,,False,True,True,False,False,False,True,True,False,en trámite,False,,,False,False,True,False,"Calle Pedro Jiménez, Madrid, Spain",40.343289,-3.7073174,"San Andrés, Madrid"
21738,Piso en venta en carretera de Villaverde a Vallecas,108.0,90.0,2,2.0,Carretera de Villaverde a Vallecas,Carretera de Villaverde a Vallecas,,4,False,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,1094,260000,2407,HouseType 1: Pisos,False,False,2003.0,,,True,True,True,False,True,False,True,False,True,en trámite,True,True,0.0,True,True,True,True,"Carretera de Villaverde a Vallecas, Madrid, Spain",40.3669961,-3.6542926,"Los Rosales, Madrid"
21737,Piso en venta en geologia,126.0,114.0,4,2.0,geologia,geologia,,3,False,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,901,195000,1548,HouseType 1: Pisos,False,False,1981.0,False,True,False,False,True,False,False,True,False,True,False,en trámite,True,True,0.0,False,False,False,True,"geologia, Madrid, Spain",40.3433886,-3.7124165,"San Andrés, Madrid"
21736,Piso en venta en avenida Real de Pinto,120.0,100.0,5,2.0,Avenida Real de Pinto,Avenida Real de Pinto,,1,False,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,884,190000,1583,HouseType 1: Pisos,False,False,,False,True,True,False,True,False,True,True,True,False,True,F,True,True,0.0,False,False,True,False,"Avenida Real de Pinto, Madrid, Spain",40.3408285,-3.7066099,"San Andrés, Madrid"
21735,Piso en venta en San Andrés,125.0,100.0,3,2.0,,,,2,False,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,912,198500,1588,HouseType 1: Pisos,False,False,,,,True,False,True,False,False,True,False,False,False,no indicado,False,,,False,False,True,False,"San Andrés, Madrid, Spain",40.3455389,-3.7109697,"Villaverde, Madrid"
21734,Piso en venta en Butarque,84.0,70.0,3,2.0,,,,,,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,954,212000,2524,HouseType 1: Pisos,False,False,,,,True,True,True,False,True,False,True,True,True,F,True,True,0.0,,,,,"Butarque, Madrid, Spain",40.3364041,-3.6742402,"Villaverde, Madrid"
21733,Piso en venta en calle de Martinez Oviol,85.0,,2,1.0,Calle de Martinez Oviol,Calle de Martinez Oviol,,7,False,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,672,131400,1546,HouseType 1: Pisos,True,False,1950.0,False,True,False,False,True,False,False,True,False,False,False,en trámite,False,,,False,True,False,False,"Calle de Martinez Oviol, Madrid, Spain",40.3528895,-3.689424,"Los Rosales, Madrid"
21732,Piso en venta en De la Plata - Villaverde,69.0,,2,2.0,De la Plata - Villaverde,De la Plata - Villaverde,,2,False,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,617,118000,1710,HouseType 1: Pisos,True,False,1963.0,,,False,False,True,False,False,True,False,False,False,en trámite,False,,,,,,,"De la Plata - Villaverde, Madrid, Spain",40.3480453,-3.7054846,"San Andrés, Madrid"
21731,Piso en venta en Butarque,122.0,98.0,3,2.0,,,,6,False,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,1058,246900,2024,HouseType 1: Pisos,False,False,,,,True,True,,False,True,False,True,False,True,E,True,True,0.0,,,,,"Butarque, Madrid, Spain",40.3364041,-3.6742402,"Villaverde, Madrid"
21730,"Piso en venta en calle de la Unanimidad, 67",123.0,104.0,3,2.0,"Calle de la Unanimidad, 67",Calle de la Unanimidad,67,4,False,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,901,195000,1585,HouseType 1: Pisos,False,False,1992.0,,,True,True,True,False,False,False,False,False,False,D,False,,,False,False,False,True,"67 Calle de la Unanimidad, Madrid, Spain",40.35991225,-3.684887073736702,"Los Rosales, Madrid"
21729,"Piso en venta en calle de Anoeta, 63",109.0,90.0,3,2.0,"Calle de Anoeta, 63",Calle de Anoeta,63,3,False,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,sale,933,205000,1881,HouseType 1: Pisos,False,False,1983.0,,,False,True,True,False,False,True,True,False,False,E,False,,,False,False,True,False,"63 Calle de Anoeta, Madrid, Spain",40.35101745,-3.701777508622853,"Los Ángeles, Madrid"
21728,Piso en venta en calle GODELLA,64.0,,3,1.0,Calle GODELLA,Calle GODELLA,,3,False,Neighborhood 135: San Cristóbal (1308.89 €/m2) - District 21: Villaverde,sale,408,72000,1125,HouseType 1: Pisos,False,False,1960.0,False,True,False,False,True,False,False,True,False,False,False,F,False,,,,,,,"Calle GODELLA, Madrid, Spain",40.3423454,-3.6872259,"San Cristóbal, Madrid"
21727,Piso en venta en calle San Macario,115.0,,3,1.0,Calle San Macario,Calle San Macario,,3,False,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,780,160000,1391,HouseType 1: Pisos,False,False,,False,True,True,,True,False,False,True,True,False,False,en trámite,False,,,,,,,"Calle San Macario, Madrid, Spain",40.3528352,-3.6894974,"Los Rosales, Madrid"
21726,Piso en venta en Los Rosales,115.0,88.0,3,1.0,,,,1,False,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,867,184900,1608,HouseType 1: Pisos,False,False,,False,True,True,False,True,False,False,True,False,False,False,en trámite,False,,,,,,,"Los Rosales, Madrid, Spain",40.3571948,-3.6894484,"Villaverde, Madrid"
21725,Piso en venta en Los Ángeles,65.0,,3,1.0,,,,4,False,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,sale,494,90000,1385,HouseType 1: Pisos,False,False,,,,False,False,True,False,False,True,False,False,False,en trámite,False,,,,,,,"Los Ángeles, Madrid, Spain",40.3562217,-3.6996388,"Villaverde, Madrid"
21724,Piso en venta en San Andrés,75.0,,3,1.0,,,,3,False,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,666,129900,1732,HouseType 1: Pisos,True,False,,,,False,True,True,False,False,True,False,False,False,en trámite,False,,,,,,,"San Andrés, Madrid, Spain",40.3455389,-3.7109697,"Villaverde, Madrid"
21723,Piso en venta en San Cristóbal,60.0,,2,1.0,,,,Bajo,True,Neighborhood 135: San Cristóbal (1308.89 €/m2) - District 21: Villaverde,sale,516,94900,1582,HouseType 1: Pisos,False,False,,,,True,False,True,False,False,False,False,False,False,en trámite,False,,,,,,,"San Cristóbal, Madrid, Spain",40.3416121,-3.6934141,"Villaverde, Madrid"
21722,Piso en venta en San Andrés,60.0,,2,1.0,,,,2,False,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,493,89900,1498,HouseType 1: Pisos,False,False,,,,False,False,True,False,False,True,False,False,False,en trámite,False,,,,,,,"San Andrés, Madrid, Spain",40.3455389,-3.7109697,"Villaverde, Madrid"
21721,Piso en venta en Los Ángeles,95.0,,4,2.0,,,,4,False,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,sale,724,144900,1525,HouseType 1: Pisos,False,False,,,,True,False,True,False,False,False,False,False,False,en trámite,False,,,,,,,"Los Ángeles, Madrid, Spain",40.3562217,-3.6996388,"Villaverde, Madrid"
21720,Piso en venta en San Andrés,76.0,,3,1.0,,,,2,False,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,583,110000,1447,HouseType 1: Pisos,True,False,,,,False,False,True,False,False,True,False,False,False,en trámite,False,,,,,,,"San Andrés, Madrid, Spain",40.3455389,-3.7109697,"Villaverde, Madrid"
21719,Piso en venta en camino Leganés,51.0,,2,1.0,Camino Leganés,Camino Leganés,,Semi-sótano,True,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,508,93000,1824,HouseType 1: Pisos,False,False,,,,False,,,False,False,False,False,False,False,en trámite,False,,,,,,,"Camino Leganés, Madrid, Spain",40.3870366,-3.7273781,"San Andrés, Madrid"
21718,Piso en venta en calle de las Islas,134.0,,3,2.0,Calle de las Islas,Calle de las Islas,,2,False,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,666,130000,970,HouseType 1: Pisos,False,False,,,,False,True,,False,False,False,False,False,False,en trámite,False,,,,,,,"Calle de las Islas, Madrid, Spain",40.3498627,-3.7177008,"San Andrés, Madrid"
21717,Piso en venta en calle de Parvillas Bajas,62.0,,2,1.0,Calle de Parvillas Bajas,Calle de Parvillas Bajas,,2,False,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,557,104000,1677,HouseType 1: Pisos,False,,,False,True,False,,True,False,False,True,False,False,False,en trámite,False,,,,,,,"Calle de Parvillas Bajas, Madrid, Spain",40.3454434,-3.7083602,"San Andrés, Madrid"
21716,Piso en venta en COBALTO s/n,75.0,68.0,3,1.0,COBALTO s/n,,,3,False,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,698,138000,1840,HouseType 1: Pisos,False,False,1984.0,False,True,True,False,True,False,False,True,False,False,False,inmueble exento,True,True,0.0,False,False,False,True,"COBALTO s/n, Madrid, Spain",40.3434827,-3.7041769,"San Andrés, Madrid"
21715,Piso en venta en Butarque,112.0,83.0,4,2.0,,,,2,False,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,1148,280000,2500,HouseType 1: Pisos,False,False,,False,True,False,True,True,False,True,False,True,True,True,B,True,True,0.0,False,True,True,True,"Butarque, Madrid, Spain",40.3364041,-3.6742402,"Villaverde, Madrid"
21714,Piso en venta en calle Villajoyosa,65.0,63.0,3,1.0,Calle Villajoyosa,Calle Villajoyosa,,1,False,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,744,150000,2308,HouseType 1: Pisos,True,False,1976.0,False,True,False,True,True,False,True,False,False,False,False,en trámite,False,,,,,,,"Calle Villajoyosa, Madrid, Spain",40.3561428,-3.6909651,"Los Rosales, Madrid"
21713,Piso en venta en paseo de Alberto Palacios,70.0,63.0,2,1.0,Paseo de Alberto Palacios,Paseo de Alberto Palacios,,3,False,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,728,145900,2084,HouseType 1: Pisos,False,False,1968.0,False,True,True,False,True,False,False,True,False,False,False,E,False,,,False,False,True,False,"Paseo de Alberto Palacios, Madrid, Spain",40.3430863,-3.7177998,"San Andrés, Madrid"
21712,Piso en venta en calle Laguna del Marquesado,75.0,,1,1.0,Calle Laguna del Marquesado,Calle Laguna del Marquesado,,1,False,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,505,92500,1233,HouseType 1: Pisos,False,,2008.0,False,True,True,True,True,False,False,False,False,True,False,en trámite,False,,,True,True,True,True,"Calle Laguna del Marquesado, Madrid, Spain",40.3334939,-3.7122809,"San Andrés, Madrid"
21711,Piso en venta en carretera de Villaverde a Vallecas,123.0,,3,2.0,Carretera de Villaverde a Vallecas,Carretera de Villaverde a Vallecas,,7,False,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,1195,298000,2423,HouseType 1: Pisos,False,False,2002.0,False,True,True,True,True,False,True,False,True,False,False,en trámite,True,True,0.0,,,,,"Carretera de Villaverde a Vallecas, Madrid, Spain",40.3669961,-3.6542926,"Los Rosales, Madrid"
21710,Piso en venta en camino Leganés,61.0,,3,1.0,Camino Leganés,Camino Leganés,,2,False,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,539,99900,1638,HouseType 1: Pisos,False,,,False,True,True,,True,False,False,True,False,False,False,en trámite,False,,,,,,,"Camino Leganés, Madrid, Spain",40.3870366,-3.7273781,"San Andrés, Madrid"
21709,Piso en venta en San Andrés,72.0,66.0,2,1.0,,,,3,False,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,698,138000,1917,HouseType 1: Pisos,False,False,,False,True,True,False,True,False,False,False,False,False,False,en trámite,True,True,0.0,,,,,"San Andrés, Madrid, Spain",40.3455389,-3.7109697,"Villaverde, Madrid"
21708,"Piso en venta en Concepción de la Oliva, 21",61.0,56.0,3,1.0,"Concepción de la Oliva, 21",Concepción de la Oliva,21,5,False,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,539,100000,1639,HouseType 1: Pisos,False,False,1966.0,False,True,False,False,True,False,False,False,False,False,False,en trámite,False,,,True,False,True,False,"21 Concepción de la Oliva, Madrid, Spain",40.3540894,-3.6816592,"Butarque, Madrid"
21707,Piso en venta en San Neviano - Villaverde,71.0,,3,1.0,San Neviano - Villaverde,San Neviano - Villaverde,,1,False,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,672,131400,1851,HouseType 1: Pisos,True,False,1980.0,False,True,False,False,True,False,False,True,False,False,False,en trámite,False,,,,,,,"San Neviano - Villaverde, Madrid, Spain",40.3465238,-3.7041664,"San Andrés, Madrid"
21706,Piso en venta en Los Rosales,87.0,70.0,3,1.0,,,,2,False,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,521,96000,1103,HouseType 1: Pisos,True,False,,,,True,False,True,False,False,True,False,False,False,E,False,,,,,,,"Los Rosales, Madrid, Spain",40.3571948,-3.6894484,"Villaverde, Madrid"
21705,Piso en venta en paseo de Alberto Palacios,60.0,1.0,2,1.0,Paseo de Alberto Palacios,Paseo de Alberto Palacios,,,,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,758,154000,2567,HouseType 1: Pisos,False,False,,,,True,False,True,False,False,True,False,False,False,A,False,,,False,False,True,False,"Paseo de Alberto Palacios, Madrid, Spain",40.3430863,-3.7177998,"San Andrés, Madrid"
21704,Piso en venta en calle la Dolorosa,78.0,63.0,4,1.0,Calle la Dolorosa,Calle la Dolorosa,,2,False,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,sale,731,146700,1881,HouseType 1: Pisos,False,,,,,False,True,True,False,False,False,False,True,False,G,False,,,False,False,True,False,"Calle la Dolorosa, Madrid, Spain",40.3545402,-3.6943774,"Los Ángeles, Madrid"
21703,Piso en venta en calle Encarnación Oviol,52.0,41.0,1,1.0,Calle Encarnación Oviol,Calle Encarnación Oviol,,1,False,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,505,92500,1779,HouseType 1: Pisos,False,,,False,True,True,False,,False,False,False,False,False,False,G,False,,,,,,,"Calle Encarnación Oviol, Madrid, Spain",40.350523,-3.6877894,"Los Rosales, Madrid"
21702,Dúplex en venta en calle ESTEFANITA,125.0,,3,3.0,Calle ESTEFANITA,Calle ESTEFANITA,,7,False,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,1135,275000,2200,HouseType 4: Dúplex,False,False,2004.0,,,True,True,True,False,True,True,True,False,False,D,False,,,,,,,"Calle ESTEFANITA, Madrid, Spain",40.34903,-3.6760582,"Butarque, Madrid"
21701,Estudio en venta en calle Laguna del Marquesado,75.0,,0,1.0,Calle Laguna del Marquesado,Calle Laguna del Marquesado,,1,False,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,465,83800,1117,,False,False,2008.0,False,True,True,True,True,False,False,True,False,True,False,en trámite,False,,,True,True,True,True,"Calle Laguna del Marquesado, Madrid, Spain",40.3334939,-3.7122809,"San Andrés, Madrid"
21700,"Piso en venta en calle Arroyo de la Bulera, 31",97.0,73.0,2,2.0,"Calle Arroyo de la Bulera, 31",Calle Arroyo de la Bulera,31,Bajo,True,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,1111,266122,2744,HouseType 1: Pisos,False,True,,,,False,True,True,False,True,True,False,False,True,no indicado,False,,,,,,,"31 Calle Arroyo de la Bulera, Madrid, Spain",40.338156,-3.679459,"Butarque, Madrid"
21699,"Piso en venta en calle Arroyo de la Bulera, 31",93.0,70.0,2,2.0,"Calle Arroyo de la Bulera, 31",Calle Arroyo de la Bulera,31,7,False,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,1004,228273,2455,HouseType 1: Pisos,False,True,,,,False,True,True,False,True,True,False,False,True,no indicado,False,,,,,,,"31 Calle Arroyo de la Bulera, Madrid, Spain",40.338156,-3.679459,"Butarque, Madrid"
21698,Piso en venta en calle de la del Manojo de Rosas,103.0,,4,2.0,Calle de la del Manojo de Rosas,Calle de la del Manojo de Rosas,,1,False,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,sale,823,171900,1669,HouseType 1: Pisos,False,False,,,,False,True,True,False,False,False,True,False,False,en trámite,False,,,,,,,"Calle de la del Manojo de Rosas, Madrid, Spain",40.3545596,-3.6988111,"Los Ángeles, Madrid"
21697,Ático en venta en Villaverde a perales,83.0,69.0,2,2.0,Villaverde a perales,Villaverde a perales,,7,False,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,1004,228273,2750,HouseType 5: Áticos,False,False,2020.0,False,True,True,True,True,False,True,True,True,True,True,en trámite,True,True,0.0,,,,,"Villaverde a perales, Madrid, Spain",40.3389062,-3.6772808,"Butarque, Madrid"
21696,Piso en venta en calle de Juan José Martínez Seco,45.0,41.0,2,1.0,Calle de Juan José Martínez Seco,Calle de Juan José Martínez Seco,,1,False,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,471,85000,1889,HouseType 1: Pisos,True,False,1968.0,False,True,False,False,True,False,False,False,False,False,False,E,False,,,,,,,"Calle de Juan José Martínez Seco, Madrid, Spain",40.3516003,-3.6926224,"Los Rosales, Madrid"
21695,Piso en venta en carretera de Villaverde a Vallecas,120.0,,3,2.0,Carretera de Villaverde a Vallecas,Carretera de Villaverde a Vallecas,,7,False,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,1195,298000,2483,HouseType 1: Pisos,False,False,,False,True,True,True,,False,True,False,True,False,False,en trámite,True,True,0.0,,,,,"Carretera de Villaverde a Vallecas, Madrid, Spain",40.3669961,-3.6542926,"Los Rosales, Madrid"
21694,"Piso en venta en calle la del Soto del Parral, 59",74.0,,3,1.0,"Calle la del Soto del Parral, 59",Calle la del Soto del Parral,59,1,False,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,sale,702,139000,1878,HouseType 1: Pisos,False,False,,False,True,False,False,True,False,False,False,True,False,False,no indicado,False,,,False,False,True,False,"59 Calle la del Soto del Parral, Madrid, Spain",,,"Los Ángeles, Madrid"
21693,"Dúplex en venta en calle Estefanita, 6",125.0,,3,2.0,"Calle Estefanita, 6",Calle Estefanita,6,7,False,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,1128,272500,2180,HouseType 4: Dúplex,False,False,2004.0,False,True,False,True,True,False,True,True,True,False,True,F,False,,,,,,,"6 Calle Estefanita, Madrid, Spain",40.34903,-3.6760582,"Butarque, Madrid"
21692,Piso en venta en calle Berrocal,126.0,105.0,4,2.0,Calle Berrocal,Calle Berrocal,,Bajo,True,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,1135,275000,2183,HouseType 1: Pisos,False,False,,False,True,True,True,True,False,True,True,True,True,True,en trámite,True,True,0.0,False,False,True,True,"Calle Berrocal, Madrid, Spain",40.3449129,-3.6765818,"Butarque, Madrid"
21691,"Ático en venta en calle Euskalduna, 14",158.0,,3,2.0,"Calle Euskalduna, 14",Calle Euskalduna,14,4,False,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,1172,289000,1829,HouseType 5: Áticos,False,False,2003.0,False,True,True,True,True,False,True,True,True,False,True,en trámite,True,True,0.0,,,,,"14 Calle Euskalduna, Madrid, Spain",40.3560432,-3.6820183,"Butarque, Madrid"
21690,Piso en venta en Los Rosales,65.0,52.0,2,1.0,,,,,,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,604,115000,1769,HouseType 1: Pisos,False,False,,,,False,False,True,False,False,False,False,False,False,G,False,,,,,,,"Los Rosales, Madrid, Spain",40.3571948,-3.6894484,"Villaverde, Madrid"
21689,Piso en venta en calle Alcocer,108.0,,3,2.0,Calle Alcocer,Calle Alcocer,,4,False,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,sale,847,179000,1657,HouseType 1: Pisos,False,False,1978.0,,,False,True,True,False,False,True,False,False,False,en trámite,False,,,,,,,"Calle Alcocer, Madrid, Spain",40.3519228,-3.6930564,"Los Ángeles, Madrid"
21688,Piso en venta en San Andrés,62.0,48.0,2,1.0,,,,Bajo,True,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,sale,638,123000,1984,HouseType 1: Pisos,False,False,1984.0,False,True,True,True,True,False,False,False,False,False,False,E,False,,,True,False,False,False,"San Andrés, Madrid, Spain",40.3455389,-3.7109697,"Villaverde, Madrid"
21687,Piso en venta en calle Topacio,51.0,,2,1.0,Calle Topacio,Calle Topacio,,3,False,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,sale,492,89500,1755,HouseType 1: Pisos,True,False,1967.0,,,False,False,True,False,False,True,False,False,False,en trámite,False,,,False,False,False,True,"Calle Topacio, Madrid, Spain",40.3014228,-3.739878,"Los Rosales, Madrid"
21686,"Piso en venta en calle Calcio, 15",112.0,80.0,3,2.0,"Calle Calcio, 15",Calle Calcio,15,3,False,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,1172,289000,2580,HouseType 1: Pisos,False,False,2013.0,False,True,True,True,True,False,True,False,True,True,True,E,True,True,0.0,False,False,True,False,"15 Calle Calcio, Madrid, Spain",40.3495278,-3.6781764,"Butarque, Madrid"
21685,"Piso en venta en calle Camas, 2",109.0,,3,2.0,"Calle Camas, 2",Calle Camas,2,2,False,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,968,216278,1984,HouseType 1: Pisos,False,True,,False,True,False,True,True,False,True,True,True,False,False,no indicado,True,True,0.0,,,,,"2 Calle Camas, Madrid, Spain",40.3380524,-3.6796929,"Butarque, Madrid"
21684,"Piso en venta en calle Camas, 2",107.0,,3,2.0,"Calle Camas, 2",Calle Camas,2,1,False,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,940,207503,1939,HouseType 1: Pisos,False,True,,False,True,False,True,True,False,True,True,True,False,False,no indicado,True,True,0.0,,,,,"2 Calle Camas, Madrid, Spain",40.3380524,-3.6796929,"Butarque, Madrid"
21683,"Piso en venta en calle Camas, 2",76.0,,2,2.0,"Calle Camas, 2",Calle Camas,2,3,False,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,790,162793,2142,HouseType 1: Pisos,False,True,,False,True,False,True,True,False,True,False,True,False,False,no indicado,True,True,0.0,,,,,"2 Calle Camas, Madrid, Spain",40.3380524,-3.6796929,"Butarque, Madrid"
21682,"Piso en venta en calle Camas, 2",105.0,,3,2.0,"Calle Camas, 2",Calle Camas,2,1,False,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,933,204999,1952,HouseType 1: Pisos,False,True,,False,True,False,True,True,False,True,True,True,False,False,no indicado,True,True,0.0,,,,,"2 Calle Camas, Madrid, Spain",40.3380524,-3.6796929,"Butarque, Madrid"
21681,"Piso en venta en calle Camas, 2",109.0,,3,2.0,"Calle Camas, 2",Calle Camas,2,4,False,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,982,220879,2026,HouseType 1: Pisos,False,True,,False,True,False,True,True,False,True,True,True,False,False,no indicado,True,True,0.0,,,,,"2 Calle Camas, Madrid, Spain",40.3380524,-3.6796929,"Butarque, Madrid"
21680,"Piso en venta en calle Camas, 2",108.0,,3,2.0,"Calle Camas, 2",Calle Camas,2,4,False,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,974,218258,2021,HouseType 1: Pisos,False,True,,False,True,False,True,True,False,True,True,True,False,False,no indicado,True,True,0.0,,,,,"2 Calle Camas, Madrid, Spain",40.3380524,-3.6796929,"Butarque, Madrid"
21679,"Piso en venta en calle Camas, 2",109.0,,3,2.0,"Calle Camas, 2",Calle Camas,2,Bajo,True,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,1014,231855,2127,HouseType 1: Pisos,False,True,,False,True,False,True,True,False,True,True,True,False,False,no indicado,True,True,0.0,,,,,"2 Calle Camas, Madrid, Spain",40.3380524,-3.6796929,"Butarque, Madrid"
21678,"Piso en venta en calle Camas, 2",76.0,,2,2.0,"Calle Camas, 2",Calle Camas,2,4,False,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,793,163397,2150,HouseType 1: Pisos,False,True,,False,True,False,True,True,False,True,False,True,False,False,no indicado,True,True,0.0,,,,,"2 Calle Camas, Madrid, Spain",40.3380524,-3.6796929,"Butarque, Madrid"
21677,"Piso en venta en calle Camas, 2",76.0,,2,2.0,"Calle Camas, 2",Calle Camas,2,2,False,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,783,160759,2115,HouseType 1: Pisos,False,True,,False,True,False,True,True,False,True,False,True,False,False,no indicado,True,True,0.0,,,,,"2 Calle Camas, Madrid, Spain",40.3380524,-3.6796929,"Butarque, Madrid"
21676,"Piso en venta en calle Camas, 2",108.0,,3,2.0,"Calle Camas, 2",Calle Camas,2,3,False,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,sale,970,217169,2011,HouseType 1: Pisos,False,True,,False,True,False,True,True,False,True,True,True,False,False,no indicado,True,True,0.0,,,,,"2 Calle Camas, Madrid, Spain",40.3380524,-3.6796929,"Butarque, Madrid"
